Impact factor,Open data score
3.6,0.2552631578947368
2.7,0.19631578947368422
5.990449709864604,0.19631578947368422
16.2,0.20421052631578948
0.1734265734265734,0.11210526315789474
8.2,0.2068421052631579
6.7,0.19631578947368422
7.102289098767408,0.29263157894736846
11.965831435079728,0.19631578947368422
29.07106598984772,0.24631578947368418
6.8,0.22263157894736843
23.765847347994825,0.31000000000000005
23.995049504950494,0.20421052631578948
27.080745341614907,0.20421052631578948
5.686519879613496,0.1394736842105263
5.160714285714286,0.17
13.296511627906977,0.17
2.874233128834356,0.17
3.352112676056338,0.17
1.6490683229813663,0.17
2.9929356357927785,0.17
8.926829268292684,0.17
5.367758784425451,0.18736842105263157
2.3,0.21368421052631578
4.009234320892651,0.17
2.5535714285714284,0.17
5.742513500245459,0.17
7.020979020979021,0.17
0.53,0.17
4.6,0.2131578947368421
2.7,0.2131578947368421
15.199651264167391,0.2131578947368421
7.69811320754717,0.2131578947368421
5.591229020032485,0.2131578947368421
26.35820895522388,0.2131578947368421
6.177394338891043,0.2131578947368421
15.88663967611336,0.2131578947368421
4.755200482363581,0.2131578947368421
6.766201804757999,0.2131578947368421
7.875348189415042,0.2131578947368421
1.3541666666666667,0.24368421052631578
1.2985074626865671,0.24368421052631578
2.242424242424242,0.24368421052631578
1.984496124031008,0.24368421052631578
1.1815384615384616,0.24368421052631578
3.0961538461538463,0.24368421052631578
0.1664711127798376,0.14368421052631578
4.2,0.2136842105263158
21.1,0.2136842105263158
47.79047619047619,0.18736842105263157
21.943821038152464,0.2136842105263158
28.907997169143663,0.19631578947368422
5.190393518518518,0.21736842105263157
5.126,0.2136842105263158
9.8,0.2136842105263158
3.6206896551724137,0.3663157894736842
5.578947368421052,0.3663157894736842
5.596774193548387,0.3663157894736842
3.390625,0.3663157894736842
4.344982078853047,0.3663157894736842
6.852348993288591,0.3663157894736842
3.646853146853146,0.3663157894736842
7.0,0.14736842105263157
2.4,0.15263157894736842
17.703703703703702,0.14736842105263157
11.317460317460318,0.14736842105263157
2.909310761789601,0.15263157894736842
7.125498007968128,0.15263157894736842
7.710843373493976,0.14736842105263157
2.2,0.15263157894736842
2.6,0.15263157894736842
5.059649122807017,0.14736842105263157
5.1,0.15263157894736842
5.681429681429681,0.15263157894736842
5.949095022624435,0.15263157894736842
7.340425531914893,0.15263157894736842
3.6,0.15263157894736842
2.0,0.21736842105263157
4.937130801687764,0.3094736842105263
5.852941176470588,0.3094736842105263
8.455555555555556,0.3094736842105263
1.43401413982718,0.013157894736842105
3.8,0.3094736842105263
9.664335664335663,0.3094736842105263
7.852813852813853,0.3094736842105263
3.304745568896512,0.3094736842105263
3.4,0.3005263157894737
6.228976936723832,0.42000000000000004
6.788152610441767,0.3005263157894737
3.672903225806452,0.3005263157894737
4.28808864265928,0.37578947368421056
5.90097588978186,0.42000000000000004
3.1,0.3005263157894737
0.7917448405253283,0.3005263157894737
4.8,0.3005263157894737
5.342028985507247,0.3005263157894737
5.724137931034483,0.3005263157894737
3.5,0.37578947368421056
5.0,0.3005263157894737
5.338490739675601,0.3005263157894737
5.2,0.3005263157894737
12.496699669966995,0.23157894736842108
3.4877276326207443,0.2421052631578947
5.978206202849958,0.23157894736842108
15.857908847184987,0.23157894736842108
4.829984544049459,0.2421052631578947
1.4,0.2421052631578947
5.843835616438356,0.23157894736842108
4.065151515151515,0.2421052631578947
5.471232876712329,0.23157894736842108
1.106060606060606,0.19105263157894736
2.676767676767677,0.19105263157894736
1.0604870384917515,0.17526315789473684
3.328767123287671,0.19105263157894736
0.9833333333333332,0.19105263157894736
0.0114285714285714,0.19105263157894736
0.7,0.19105263157894736
0.1411764705882353,0.21736842105263157
0.2735294117647059,0.19105263157894736
4.3,0.3494736842105263
11.155313351498638,0.3494736842105263
4.613301529395257,0.33631578947368423
5.538744672607517,0.3494736842105263
31.0,0.3494736842105263
5.6,0.3847368421052632
4.6,0.33631578947368423
15.891896581641506,0.3494736842105263
6.908847663217981,0.3494736842105263
2.8,0.34421052631578947
43.21308016877637,0.3178947368421053
0.9,0.29157894736842105
0.6,0.18947368421052632
87.27272727272727,0.46684210526315784
77.5829596412556,0.46684210526315784
3.3,0.3178947368421053
6.9,0.541578947368421
32.55690210187465,0.46684210526315784
8.15608720818059,0.42315789473684207
3.1,0.3178947368421053
1.0998509687034277,0.013157894736842105
6.587433762301287,0.24368421052631578
1.8,0.24368421052631578
2.1,0.039473684210526314
6.672413793103448,0.28210526315789475
2.3,0.24368421052631578
11.678260869565218,0.22263157894736843
1.1703239289446186,0.3136842105263158
1.4,0.24368421052631578
3.1716566866267466,0.24368421052631578
2.2,0.24368421052631578
9.021052631578948,0.24368421052631578
2.943438914027149,0.24368421052631578
7.134328358208955,0.24368421052631578
7.011627906976744,0.24368421052631578
20.446700507614214,0.14368421052631578
12.596245059288538,0.14368421052631578
4.583333333333333,0.14368421052631578
1.8,0.14368421052631578
32.28363384188627,0.14368421052631578
23.20422535211268,0.14368421052631578
2.0,0.17
27.289606035205363,0.14368421052631578
23.3282279314888,0.14368421052631578
0.3,0.14368421052631578
3.5598494353826853,0.17
23.99209332469216,0.17
3.0,0.3005263157894737
2.78,0.34421052631578947
2.376,0.7610526315789473
